Label,Area (µm^2),EquivalentDiameter (µm),MajorAxisLength (µm),MinorAxisLength (µm),Perimeter (µm),Orientation (deg),AspectRatio,Circularity,Solidity,Class
27,8064.0,101.32819789547406,268.9853556143437,65.91847853192499,495.7645019878171,89.14448768953315,4.080575911412629,0.4122963871792555,0.6588235294117647,Very Fine Sand
28,19728.0,158.48807443632876,247.09807896609618,132.00327289724595,676.6173157302028,29.282927601834036,1.8719087303118793,0.5415102822811846,0.7098445595854922,Fine Sand
29,5184.0,81.24330003087691,111.78118064620341,70.29517833952256,296.7350647362943,-89.40665772874583,1.5901685334135622,0.7398388250087204,0.8372093023255814,Very Fine Sand
30,5760.0,85.63795757533302,114.67310980633326,64.95658463423572,269.82337649086287,-14.348736898935462,1.7653808378634206,0.9941987258216342,0.9523809523809523,Very Fine Sand
31,31968.0,201.7496512167832,273.6171962020468,168.42043505680078,807.4112549695428,-73.92600375218223,1.6246080596441148,0.6162199190212287,0.8345864661654135,Fine Sand
32,40752.0,227.7873085293545,383.6252985858354,145.86417355306128,977.8965363437815,78.34957180500312,2.6300172910264585,0.5355166470927909,0.8498498498498499,Fine Sand
33,6192.0,88.79132424398303,139.05930715701382,70.92833894909569,336.8528137423857,-62.70330827404298,1.9605606054981044,0.6857415313523919,0.7413793103448276,Very Fine Sand
34,277920.0,594.8602644930962,1379.4668802234041,551.7242889258414,4999.407788762434,-82.19472613120784,2.5002830361322403,0.1397309269755597,0.4960164482138268,Coarse Sand
35,6768.0,92.82933393474059,115.060575152332,89.42406759109736,308.30865786510145,-24.298734992265736,1.286684650473078,0.8947439545515573,0.8545454545454545,Very Fine Sand
36,14112.0,134.04460621488136,208.51927090079218,114.42544028661038,549.1614716074871,-86.04580847234648,1.8223156526948692,0.5880284132947601,0.7777777777777778,Fine Sand
37,3744.0,69.0435287010191,84.64975525707334,60.26493774907456,214.79393923934,-53.06380688668902,1.4046269426101454,1.0197686539897803,0.9629629629629629,Very Fine Sand
38,7344.0,96.69886874485675,267.291651567196,59.67005583233758,445.27922061357856,81.2424230667135,4.479493907601475,0.4654549727988621,0.6538461538461539,Very Fine Sand
